9.6904,0.578896
9.7325,0.594042
9.7388,0.596047
9.7403,0.596513
9.763,0.603063
9.7766,0.606512
9.7806,0.607456
9.8066,0.612786
9.8431,0.617786
9.8576,0.618922
9.8672,0.619397
9.9388,0.615583
9.9503,0.613702
9.9562,0.612594
9.9564,0.612555
9.9925,0.603619
10.0122,0.597157
10.0129,0.596906
10.0579,0.577724
10.0605,0.576429
10.0639,0.574704
10.0814,0.565267
10.1067,0.549958
10.1265,0.536596
10.1306,0.533677
10.1495,0.519549
10.1712,0.501963
10.1984,0.477872
10.2251,0.452031
10.2283,0.448789
10.2609,0.41404
10.277,0.395734
10.3226,0.339938
10.3235,0.33878
10.3674,0.279737
10.3836,0.256741
10.3927,0.243553
10.422,0.199833
10.4416,0.169576
10.4905,0.0909408
10.52,0.0416229
10.5242,0.0345022
10.5605,-0.0279228
10.5663,-0.0380275
10.5719,-0.0478126
10.5766,-0.0560456
10.604,-0.104379
10.6345,-0.15867
10.6385,-0.165818
10.6546,-0.19461
10.6774,-0.235408
10.6807,-0.241312
10.7201,-0.311532
10.7272,-0.324109
10.7424,-0.350926
10.7645,-0.389588
10.7649,-0.390284
10.7701,-0.399311
10.7898,-0.433246
10.8127,-0.47209
10.8546,-0.541126
10.877,-0.576768
10.8923,-0.600541
10.926,-0.651107
10.9434,-0.676173
10.9501,-0.685624
10.9579,-0.69648
10.9753,-0.720123
10.9798,-0.726104
10.9844,-0.732161
11.0092,-0.763783
11.0406,-0.801224
11.059,-0.821755
11.0939,-0.857714
11.0961,-0.859847
11.1188,-0.880907
11.125,-0.886356
11.1579,-0.913053
11.1695,-0.921568
11.1722,-0.923481
11.1735,-0.924394
11.1813,-0.929743
11.2053,-0.94485
11.2567,-0.970303
11.294,-0.982883
11.2989,-0.98417
11.3276,-0.990017
11.3481,-0.992444
11.3567,-0.993033
11.3622,-0.993279
11.3831,-0.993284
11.3954,-0.992608
11.4352,-0.987067
11.4469,-0.984487
11.4821,-0.974221
11.4973,-0.968663
11.5029,-0.96645
11.5494,-0.944758
11.5864,-0.923527
11.605,-0.911623
11.6148,-0.905037
11.6233,-0.899156
11.6323,-0.892761
11.6522,-0.878033
11.6712,-0.86325
11.7032,-0.836879
11.7181,-0.824017
11.7456,-0.799396
11.7524,-0.793143
11.7964,-0.751281
11.798,-0.749717
11.8055,-0.742351
11.8489,-0.698686
11.8971,-0.64855
11.9043,-0.64095
11.9469,-0.595573
11.988,-0.551406
11.9884,-0.550974
12.0009,-0.537517
12.0047,-0.533427
12.0075,-0.530414
12.0197,-0.517292
12.0323,-0.503758
12.0445,-0.490679
12.0608,-0.473259
12.0978,-0.434026
12.1083,-0.422992
12.1573,-0.37224
12.1708,-0.358504
12.1907,-0.338482
12.2199,-0.309622
12.2359,-0.294092
12.264,-0.267338
12.2818,-0.250752
12.2971,-0.236728
12.3113,-0.223913
12.3437,-0.195416
12.3637,-0.178359
12.4192,-0.13324
12.4328,-0.122695
12.4569,-0.104513
12.4631,-0.0999407
12.4676,-0.0966495
12.47,-0.0949038
12.4751,-0.0912146
12.4922,-0.0790607
12.5184,-0.0610827
12.5268,-0.0554842
12.5277,-0.054889
12.5355,-0.0497716
12.5479,-0.041779
12.5559,-0.0367154
12.59,-0.0159492
12.5922,-0.0146559
12.6296,0.00650562
12.6428,0.0135988
12.6752,0.0301847
12.6845,0.0347318
12.6877,0.0362737
12.71,0.0467114
12.7287,0.0550496
12.7293,0.0553114
12.7744,0.0738677
12.7771,0.0749118
12.7897,0.0796837
12.8023,0.0842931
12.8134,0.0882222
12.8229,0.091486
12.8249,0.0921624
12.9231,0.120656
12.9336,0.12318
12.9385,0.124325
12.9762,0.132444
12.9985,0.136689
13.025,0.141217
13.0598,0.146342
13.0632,0.146795
13.1608,0.156377
13.1699,0.156955
13.189,0.158008
13.2159,0.159133
13.2414,0.159831
13.2772,0.160241
13.2794,0.160245
13.2845,0.160248
13.286,0.160245
13.2935,0.16022
13.295,0.160212
13.3232,0.159868
13.3695,0.158569
13.3821,0.15807
13.3968,0.157413
13.4201,0.156216
13.4524,0.154262
13.4766,0.152591
13.4788,0.152432
13.5161,0.149523
13.5255,0.148735
13.5319,0.148188
13.5568,0.14597
13.5694,0.144799
13.5852,0.143287
13.5896,0.142859
13.5991,0.141921
13.6274,0.139037
13.6274,0.139037
13.6289,0.138881
13.6331,0.138441
13.6544,0.136177
13.6794,0.133444
13.6981,0.131354
13.708,0.130234
13.7107,0.129926
13.7159,0.129334
13.7895,0.120725
13.7961,0.119938
13.8174,0.117387
13.8382,0.114882
13.8457,0.113975
13.8554,0.112803
13.8907,0.108524
13.9057,0.106704
13.916,0.105455
13.9426,0.102232
13.9729,0.0985719
13.9927,0.0961888
14.0015,0.0951321
14.004,0.0948327
14.046,0.0898183
14.0495,0.0894022
14.0565,0.0885714
14.0913,0.0844611
14.0966,0.0838384
14.1269,0.0802889
14.1656,0.0757847
14.1669,0.0756333
14.1982,0.0720094
14.2221,0.0692477
14.2304,0.0682897
14.2637,0.0644412
14.2829,0.0622177
14.2939,0.0609402
14.3192,0.0579891
14.3262,0.0571688
14.3469,0.0547309
14.3664,0.0524147
14.3687,0.05214
14.4124,0.046848
14.4473,0.0425008
14.454,0.041651
14.4565,0.0413327
14.5183,0.0331947
14.5705,0.0258295
14.5824,0.0240745
14.6288,0.0169181
14.6313,0.0165175
14.6688,0.010298
14.6746,0.00929985
14.6962,0.00548981
14.7013,0.00456867
14.725,0.000171911
14.7797,-0.010755
14.7885,-0.0126224
14.8436,-0.0250705
14.8459,-0.0256197
14.8566,-0.0282082
14.8616,-0.0294366
14.8912,-0.0369596
14.897,-0.0384855
14.9206,-0.0448743
15.0069,-0.0708579
15.053,-0.0865441
15.078,-0.0956064
15.1102,-0.107872
15.1168,-0.110469
15.1345,-0.117576
15.1499,-0.12393
15.155,-0.126068
15.1575,-0.127123
15.1601,-0.128224
15.1938,-0.142907
15.2033,-0.147184
15.2226,-0.156057
15.2349,-0.161842
15.2546,-0.171316
15.2656,-0.176717
15.3023,-0.195305
15.3139,-0.201358
15.3157,-0.202305
15.3792,-0.236965
15.4324,-0.26775
15.4377,-0.270896
15.4425,-0.273757
15.468,-0.28913
15.4766,-0.294377
15.4868,-0.300641
15.4884,-0.301627
15.5257,-0.324872
15.5346,-0.330484
15.5406,-0.334279
15.5775,-0.357804
15.5794,-0.359022
15.6051,-0.375546
15.607,-0.376771
15.6171,-0.383281
15.6221,-0.386506
15.6325,-0.393215
15.6404,-0.398309
15.6613,-0.411771
15.6794,-0.423389
15.7061,-0.440409
15.7291,-0.454907
15.7319,-0.45666
15.7345,-0.458284
15.7462,-0.465558
15.7941,-0.494611
15.7952,-0.495263
15.7978,-0.496798
15.8224,-0.511084
15.8262,-0.513248
15.8435,-0.522951
15.855,-0.529251
15.8798,-0.542393
15.8871,-0.546138
15.8996,-0.552408
15.9476,-0.574663
15.9637,-0.581412
16.0031,-0.596212
16.0187,-0.601345
16.0266,-0.603778
16.0696,-0.614917
16.0825,-0.617528
16.0894,-0.618779
16.0904,-0.618952
16.1005,-0.620574
16.136,-0.624436
16.1691,-0.625323
16.1716,-0.625279
16.1828,-0.624884
16.2035,-0.623294
16.2389,-0.617895
16.2392,-0.617835
16.3043,-0.598581
16.3256,-0.589568
16.3304,-0.587347
16.3475,-0.578867
16.3505,-0.577287
16.3573,-0.573604
16.3636,-0.570064
16.3815,-0.559338
16.407,-0.542343
16.4072,-0.542201
16.4177,-0.534608
16.4212,-0.532002
16.4278,-0.526983
16.4373,-0.51952
16.4484,-0.510445
16.45,-0.509105
16.5348,-0.426927
16.5609,-0.397325
16.564,-0.393679
16.5845,-0.368889
16.62,-0.323244
16.6388,-0.297738
16.689,-0.225417
16.6934,-0.218804
16.6965,-0.214117
16.702,-0.205756
16.7109,-0.192091
16.7176,-0.181696
16.7424,-0.142458
16.7581,-0.117033
16.8328,0.00908973
16.842,0.0251031
16.8488,0.0369967
16.8679,0.0706123
16.9416,0.202241
16.9609,0.23689
16.973,0.258588
17.0014,0.309324
17.0133,0.330461
17.0255,0.35203
17.0402,0.377861
17.0497,0.39445
17.1183,0.510976
17.1374,0.542154
17.1459,0.555819
17.2002,0.639642
17.2116,0.656407
17.2197,0.668129
17.2206,0.669422
17.2314,0.68477
17.2441,0.702438
17.2971,0.771395
17.3011,0.77627
17.3375,0.818397
17.3787,0.860992
17.4035,0.883913
17.4139,0.892903
17.4571,0.926219
17.4735,0.937147
17.5072,0.956597
17.5174,0.961684
17.5373,0.970537
17.5454,0.973735
17.5585,0.978413
17.5622,0.979623
17.5871,0.986509
17.5873,0.986555
17.6211,0.992398
17.6362,0.993732
17.6649,0.994134
17.6741,0.99368
17.69,0.992242
17.7199,0.987338
17.7885,0.965772
17.8142,0.954229
17.8182,0.952272
17.8203,0.951228
17.8292,0.946675
17.8381,0.941919
17.8567,0.93134
17.8697,0.923447
17.8703,0.923073
17.8835,0.914637
17.8912,0.909534
17.8955,0.906626
17.8979,0.904986
17.904,0.900761
17.9457,0.869821
17.9485,0.867621
17.9784,0.843252
17.9905,0.832954
17.9929,0.830883
17.9942,0.829758
18.0053,0.820041
18.0115,0.814533
18.0511,0.778078
18.0827,0.74759
18.0911,0.739304
18.0947,0.735732
18.1007,0.729749
18.1105,0.719909
18.1169,0.713437
18.1469,0.682668
18.2295,0.595332
18.2641,0.558138
18.2763,0.544997
18.2806,0.540367
18.2883,0.532074
18.3065,0.512495
18.3203,0.497678
18.3217,0.496178
18.341,0.475529
18.3443,0.472008
18.3542,0.461464
18.3883,0.425429
18.495,0.316725
18.5368,0.276379
18.5754,0.240473
18.6167,0.203622
18.6214,0.199536
18.6246,0.196767
18.689,0.143318
18.6908,0.141888
18.7273,0.113662
18.741,0.10345
18.7553,0.0930159
18.7568,0.0919348
18.7677,0.084157
18.7806,0.0751242
18.7807,0.0750542
18.8073,0.0570329
18.8242,0.0460048
18.8276,0.0438236
18.829,0.0429315
18.8449,0.0329391
18.8466,0.031889
